"event_id","llm_gate"
80760,"MEP"
80761,"unassigned"
80762,"unassigned"
80763,"IgDpos IgMpos B cells"
80764,"IgD- IgMpos B cells"
80765,"IgDpos IgMpos B cells"
80766,"unassigned"
80767,"IgDpos IgMpos B cells"
80768,"NK cells"
80769,"unassigned"
80770,"Intermediate Monocytes"
80771,"unassigned"
80772,"unassigned"
80773,"unassigned"
80774,"GMP"
80775,"Eosinophils"
80776,"Macrophages"
80777,"unassigned"
80778,"Intermediate Monocytes"
80779,"IgDpos IgMpos B cells"
80780,"pDCs"
80781,"Classical Monocytes"
80782,"Non-Classical Monocytes"
80783,"IgM- IgD- B-cells"
80784,"Macrophages"
80785,"unassigned"
80786,"mDCs"
80787,"unassigned"
80788,"IgDpos IgMpos B cells"
80789,"unassigned"
80790,"IgDpos IgMpos B cells"
80791,"unassigned"
80792,"unassigned"
80793,"unassigned"
80794,"unassigned"
80795,"Intermediate Monocytes"
80796,"unassigned"
80797,"unassigned"
80798,"unassigned"
80799,"IgD- IgMpos B cells"
80800,"CD4 T cells"
80801,"Non-Classical Monocytes"
80802,"Eosinophils"
80803,"Eosinophils"
80804,"unassigned"
80805,"Eosinophils"
80806,"Macrophages"
80807,"Eosinophils"
80808,"Classical Monocytes"
80809,"unassigned"
80810,"IgM- IgD- B-cells"
80811,"IgDpos IgMpos B cells"
80812,"unassigned"
80813,"unassigned"
80814,"IgDpos IgMpos B cells"
80815,"IgDpos IgMpos B cells"
80816,"unassigned"
80817,"IgDpos IgMpos B cells"
80818,"unassigned"
80819,"IgD- IgMpos B cells"
80820,"unassigned"
80821,"NKT cells"
80822,"MEP"
80823,"unassigned"
80824,"unassigned"
80825,"IgDpos IgMpos B cells"
80826,"IgD- IgMpos B cells"
80827,"Eosinophils"
80828,"unassigned"
80829,"Classical Monocytes"
80830,"unassigned"
80831,"unassigned"
80832,"unassigned"
80833,"IgM- IgD- B-cells"
80834,"IgD- IgMpos B cells"
80835,"IgD- IgMpos B cells"
80836,"mDCs"
80837,"IgD- IgMpos B cells"
80838,"unassigned"
80839,"unassigned"
80840,"IgDpos IgMpos B cells"
80841,"CD8 T cells"
80842,"unassigned"
80843,"Non-Classical Monocytes"
80844,"IgM- IgD- B-cells"
80845,"Classical Monocytes"
80846,"unassigned"
80847,"unassigned"
80848,"unassigned"
80849,"unassigned"
80850,"Eosinophils"
80851,"unassigned"
80852,"unassigned"
80853,"NK cells"
80854,"unassigned"
80855,"unassigned"
80856,"unassigned"
80857,"IgD- IgMpos B cells"
80858,"unassigned"
80859,"HSC"
80860,"unassigned"
80861,"mDCs"
80862,"Macrophages"
80863,"mDCs"
80864,"unassigned"
80865,"unassigned"
80866,"Non-Classical Monocytes"
80867,"IgM- IgD- B-cells"
80868,"unassigned"
80869,"Intermediate Monocytes"
80870,"Macrophages"
80871,"Intermediate Monocytes"
80872,"Basophils"
80873,"unassigned"
80874,"Intermediate Monocytes"
80875,"unassigned"
80876,"CMP"
80877,"IgM- IgD- B-cells"
80878,"unassigned"
80879,"Eosinophils"
80880,"IgM- IgD- B-cells"
80881,"unassigned"
80882,"IgM- IgD- B-cells"
80883,"unassigned"
80884,"IgD- IgMpos B cells"
80885,"Intermediate Monocytes"
80886,"IgDpos IgMpos B cells"
80887,"unassigned"
80888,"unassigned"
80889,"unassigned"
80890,"Non-Classical Monocytes"
80891,"unassigned"
80892,"unassigned"
80893,"unassigned"
80894,"CD4 T cells"
80895,"unassigned"
80896,"unassigned"
80897,"IgM- IgD- B-cells"
80898,"NKT cells"
80899,"IgM- IgD- B-cells"
80900,"IgD- IgMpos B cells"
80901,"IgDpos IgMpos B cells"
80902,"unassigned"
80903,"unassigned"
80904,"unassigned"
80905,"unassigned"
80906,"IgDpos IgMpos B cells"
80907,"IgM- IgD- B-cells"
80908,"CD8 T cells"
80909,"Basophils"
80910,"Classical Monocytes"
80911,"unassigned"
80912,"unassigned"
80913,"IgDpos IgMpos B cells"
80914,"unassigned"
80915,"IgM- IgD- B-cells"
80916,"unassigned"
80917,"Eosinophils"
80918,"Intermediate Monocytes"
80919,"Classical Monocytes"
80920,"unassigned"
80921,"unassigned"
80922,"mDCs"
80923,"Intermediate Monocytes"
80924,"IgDpos IgMpos B cells"
80925,"unassigned"
80926,"unassigned"
80927,"unassigned"
80928,"IgM- IgD- B-cells"
80929,"Classical Monocytes"
80930,"CD8 T cells"
80931,"Classical Monocytes"
80932,"unassigned"
80933,"Intermediate Monocytes"
80934,"Intermediate Monocytes"
80935,"IgDpos IgMpos B cells"
80936,"unassigned"
80937,"unassigned"
80938,"IgDpos IgMpos B cells"
80939,"Non-Classical Monocytes"
80940,"unassigned"
80941,"unassigned"
80942,"NKT cells"
80943,"NK cells"
80944,"IgDpos IgMpos B cells"
80945,"unassigned"
80946,"CD4 T cells"
80947,"Macrophages"
80948,"Eosinophils"
80949,"IgDpos IgMpos B cells"
80950,"Intermediate Monocytes"
80951,"unassigned"
80952,"unassigned"
80953,"unassigned"
80954,"Eosinophils"
80955,"IgDpos IgMpos B cells"
80956,"Macrophages"
80957,"CD4 T cells"
80958,"IgM- IgD- B-cells"
80959,"IgDpos IgMpos B cells"
80960,"B-cell Frac A-C (pro-B cells)"
80961,"unassigned"
80962,"unassigned"
80963,"Non-Classical Monocytes"
80964,"Non-Classical Monocytes"
80965,"IgM- IgD- B-cells"
80966,"Intermediate Monocytes"
80967,"Eosinophils"
80968,"unassigned"
80969,"Non-Classical Monocytes"
80970,"Eosinophils"
80971,"Classical Monocytes"
80972,"unassigned"
80973,"unassigned"
80974,"unassigned"
80975,"unassigned"
80976,"unassigned"
80977,"unassigned"
80978,"IgDpos IgMpos B cells"
80979,"unassigned"
80980,"Eosinophils"
80981,"Basophils"
80982,"unassigned"
80983,"unassigned"
80984,"unassigned"
80985,"IgDpos IgMpos B cells"
80986,"IgDpos IgMpos B cells"
80987,"IgD- IgMpos B cells"
80988,"unassigned"
80989,"Macrophages"
80990,"Basophils"
80991,"unassigned"
80992,"unassigned"
80993,"unassigned"
80994,"IgD- IgMpos B cells"
80995,"unassigned"
80996,"unassigned"
80997,"Non-Classical Monocytes"
80998,"unassigned"
80999,"unassigned"
81000,"IgDpos IgMpos B cells"
81001,"unassigned"
81002,"Eosinophils"
81003,"Non-Classical Monocytes"
81004,"mDCs"
81005,"Non-Classical Monocytes"
81006,"CD4 T cells"
81007,"Eosinophils"
81008,"IgDpos IgMpos B cells"
81009,"unassigned"
81010,"unassigned"
81011,"IgM- IgD- B-cells"
81012,"unassigned"
81013,"unassigned"
81014,"IgM- IgD- B-cells"
81015,"IgM- IgD- B-cells"
81016,"IgM- IgD- B-cells"
81017,"unassigned"
81018,"IgDpos IgMpos B cells"
81019,"unassigned"
81020,"unassigned"
81021,"unassigned"
81022,"IgM- IgD- B-cells"
81023,"unassigned"
81024,"unassigned"
81025,"unassigned"
81026,"NK cells"
81027,"Eosinophils"
81028,"unassigned"
81029,"IgD- IgMpos B cells"
81030,"IgM- IgD- B-cells"
81031,"IgDpos IgMpos B cells"
81032,"Intermediate Monocytes"
81033,"unassigned"
81034,"IgD- IgMpos B cells"
81035,"unassigned"
81036,"unassigned"
81037,"Classical Monocytes"
81038,"Eosinophils"
81039,"Macrophages"
81040,"unassigned"
81041,"NK cells"
81042,"unassigned"
81043,"unassigned"
81044,"unassigned"
81045,"unassigned"
81046,"unassigned"
81047,"unassigned"
81048,"Intermediate Monocytes"
81049,"NKT cells"
81050,"Macrophages"
81051,"unassigned"
81052,"IgDpos IgMpos B cells"
81053,"unassigned"
81054,"MPP"
81055,"Macrophages"
81056,"Intermediate Monocytes"
81057,"Plasma Cells"
81058,"IgD- IgMpos B cells"
81059,"Eosinophils"
81060,"IgD- IgMpos B cells"
81061,"IgDpos IgMpos B cells"
81062,"Eosinophils"
81063,"unassigned"
81064,"Classical Monocytes"
81065,"unassigned"
81066,"Eosinophils"
81067,"NKT cells"
81068,"unassigned"
81069,"unassigned"
81070,"Non-Classical Monocytes"
81071,"unassigned"
81072,"unassigned"
81073,"Classical Monocytes"
81074,"unassigned"
81075,"IgDpos IgMpos B cells"
81076,"Macrophages"
81077,"IgDpos IgMpos B cells"
81078,"IgDpos IgMpos B cells"
81079,"mDCs"
81080,"unassigned"
81081,"Intermediate Monocytes"
81082,"IgD- IgMpos B cells"
81083,"Classical Monocytes"
81084,"Classical Monocytes"
81085,"unassigned"
81086,"unassigned"
81087,"Eosinophils"
81088,"Eosinophils"
81089,"Classical Monocytes"
81090,"unassigned"
81091,"Classical Monocytes"
81092,"Intermediate Monocytes"
81093,"unassigned"
81094,"IgDpos IgMpos B cells"
81095,"unassigned"
81096,"unassigned"
81097,"Basophils"
81098,"Non-Classical Monocytes"
81099,"Eosinophils"
81100,"IgDpos IgMpos B cells"
81101,"unassigned"
81102,"unassigned"
81103,"unassigned"
81104,"Intermediate Monocytes"
81105,"IgDpos IgMpos B cells"
81106,"IgM- IgD- B-cells"
81107,"unassigned"
81108,"unassigned"
81109,"CD8 T cells"
81110,"unassigned"
81111,"unassigned"
81112,"unassigned"
81113,"IgDpos IgMpos B cells"
81114,"Classical Monocytes"
81115,"NK cells"
81116,"Classical Monocytes"
81117,"unassigned"
81118,"Eosinophils"
81119,"Macrophages"
81120,"unassigned"
81121,"Plasma Cells"
81122,"unassigned"
81123,"IgM- IgD- B-cells"
81124,"IgDpos IgMpos B cells"
81125,"unassigned"
81126,"Non-Classical Monocytes"
81127,"unassigned"
81128,"unassigned"
81129,"Non-Classical Monocytes"
81130,"unassigned"
81131,"unassigned"
81132,"unassigned"
81133,"unassigned"
81134,"Eosinophils"
81135,"unassigned"
81136,"Intermediate Monocytes"
81137,"unassigned"
81138,"unassigned"
81139,"Macrophages"
81140,"NKT cells"
81141,"unassigned"
81142,"unassigned"
81143,"Classical Monocytes"
81144,"IgDpos IgMpos B cells"
81145,"unassigned"
81146,"MEP"
81147,"unassigned"
81148,"Eosinophils"
81149,"HSC"
81150,"Non-Classical Monocytes"
81151,"pDCs"
81152,"IgD- IgMpos B cells"
81153,"Non-Classical Monocytes"
81154,"NK cells"
81155,"IgD- IgMpos B cells"
81156,"unassigned"
81157,"unassigned"
81158,"unassigned"
81159,"Classical Monocytes"
81160,"unassigned"
81161,"Eosinophils"
81162,"Classical Monocytes"
81163,"Eosinophils"
81164,"IgM- IgD- B-cells"
81165,"unassigned"
81166,"unassigned"
81167,"Classical Monocytes"
81168,"IgDpos IgMpos B cells"
81169,"CLP"
81170,"unassigned"
81171,"IgDpos IgMpos B cells"
81172,"unassigned"
81173,"Classical Monocytes"
81174,"CD8 T cells"
81175,"Intermediate Monocytes"
81176,"Classical Monocytes"
81177,"unassigned"
81178,"unassigned"
81179,"unassigned"
81180,"unassigned"
81181,"unassigned"
81182,"unassigned"
81183,"Eosinophils"
81184,"unassigned"
81185,"CD8 T cells"
81186,"IgM- IgD- B-cells"
81187,"unassigned"
81188,"CD8 T cells"
81189,"unassigned"
81190,"unassigned"
81191,"Eosinophils"
81192,"unassigned"
81193,"Eosinophils"
81194,"Eosinophils"
81195,"Classical Monocytes"
81196,"unassigned"
81197,"unassigned"
81198,"IgDpos IgMpos B cells"
81199,"IgDpos IgMpos B cells"
81200,"unassigned"
81201,"IgDpos IgMpos B cells"
81202,"CMP"
81203,"unassigned"
81204,"unassigned"
81205,"IgM- IgD- B-cells"
81206,"unassigned"
81207,"IgM- IgD- B-cells"
81208,"Classical Monocytes"
81209,"unassigned"
81210,"unassigned"
81211,"unassigned"
81212,"Classical Monocytes"
81213,"Intermediate Monocytes"
81214,"unassigned"
81215,"unassigned"
81216,"unassigned"
81217,"unassigned"
81218,"Eosinophils"
81219,"unassigned"
81220,"NK cells"
81221,"CD8 T cells"
81222,"unassigned"
81223,"IgM- IgD- B-cells"
81224,"unassigned"
81225,"Intermediate Monocytes"
81226,"Eosinophils"
81227,"IgM- IgD- B-cells"
81228,"HSC"
81229,"IgDpos IgMpos B cells"
81230,"unassigned"
81231,"unassigned"
81232,"Eosinophils"
81233,"unassigned"
81234,"unassigned"
81235,"Eosinophils"
81236,"IgM- IgD- B-cells"
81237,"Eosinophils"
81238,"unassigned"
81239,"unassigned"
81240,"IgDpos IgMpos B cells"
81241,"unassigned"
81242,"unassigned"
81243,"Non-Classical Monocytes"
81244,"IgDpos IgMpos B cells"
81245,"Non-Classical Monocytes"
81246,"Classical Monocytes"
81247,"unassigned"
81248,"unassigned"
81249,"IgM- IgD- B-cells"
81250,"Classical Monocytes"
81251,"unassigned"
81252,"unassigned"
81253,"Intermediate Monocytes"
81254,"unassigned"
81255,"Eosinophils"
81256,"unassigned"
81257,"unassigned"
81258,"unassigned"
81259,"unassigned"
81260,"MPP"
81261,"IgDpos IgMpos B cells"
81262,"unassigned"
81263,"unassigned"
81264,"NK cells"
81265,"IgM- IgD- B-cells"
81266,"Macrophages"
81267,"unassigned"
81268,"NKT cells"
81269,"CD4 T cells"
81270,"IgM- IgD- B-cells"
81271,"Non-Classical Monocytes"
81272,"IgDpos IgMpos B cells"
81273,"unassigned"
81274,"MPP"
81275,"unassigned"
81276,"unassigned"
81277,"Eosinophils"
81278,"Macrophages"
81279,"unassigned"
81280,"unassigned"
81281,"unassigned"
81282,"Macrophages"
81283,"Non-Classical Monocytes"
81284,"unassigned"
81285,"pDCs"
81286,"IgDpos IgMpos B cells"
81287,"Non-Classical Monocytes"
81288,"Eosinophils"
81289,"unassigned"
81290,"Eosinophils"
81291,"NK cells"
81292,"IgDpos IgMpos B cells"
81293,"MPP"
81294,"Classical Monocytes"
81295,"unassigned"
81296,"Intermediate Monocytes"
81297,"unassigned"
81298,"Macrophages"
81299,"Non-Classical Monocytes"
81300,"IgDpos IgMpos B cells"
81301,"Eosinophils"
81302,"unassigned"
81303,"IgDpos IgMpos B cells"
81304,"Non-Classical Monocytes"
81305,"Non-Classical Monocytes"
81306,"unassigned"
81307,"Eosinophils"
81308,"unassigned"
81309,"unassigned"
81310,"Eosinophils"
81311,"IgDpos IgMpos B cells"
81312,"Macrophages"
81313,"Intermediate Monocytes"
81314,"IgDpos IgMpos B cells"
81315,"IgDpos IgMpos B cells"
81316,"Macrophages"
81317,"unassigned"
81318,"IgD- IgMpos B cells"
81319,"Non-Classical Monocytes"
81320,"IgDpos IgMpos B cells"
81321,"MPP"
81322,"IgDpos IgMpos B cells"
81323,"Macrophages"
81324,"Classical Monocytes"
81325,"unassigned"
81326,"unassigned"
81327,"Intermediate Monocytes"
81328,"Eosinophils"
81329,"IgM- IgD- B-cells"
81330,"unassigned"
81331,"unassigned"
81332,"unassigned"
81333,"IgD- IgMpos B cells"
81334,"Eosinophils"
81335,"unassigned"
81336,"IgDpos IgMpos B cells"
81337,"unassigned"
81338,"unassigned"
81339,"unassigned"
81340,"unassigned"
81341,"Intermediate Monocytes"
81342,"unassigned"
81343,"unassigned"
81344,"unassigned"
81345,"unassigned"
81346,"Classical Monocytes"
81347,"Eosinophils"
81348,"Classical Monocytes"
81349,"unassigned"
81350,"Classical Monocytes"
81351,"IgDpos IgMpos B cells"
81352,"CD8 T cells"
81353,"IgDpos IgMpos B cells"
81354,"Eosinophils"
81355,"unassigned"
81356,"CD4 T cells"
81357,"Non-Classical Monocytes"
81358,"unassigned"
81359,"Classical Monocytes"
81360,"unassigned"
81361,"Intermediate Monocytes"
81362,"unassigned"
81363,"unassigned"
81364,"Classical Monocytes"
81365,"IgDpos IgMpos B cells"
81366,"unassigned"
81367,"unassigned"
81368,"unassigned"
81369,"IgD- IgMpos B cells"
81370,"unassigned"
81371,"Classical Monocytes"
81372,"unassigned"
81373,"IgDpos IgMpos B cells"
81374,"unassigned"
81375,"IgDpos IgMpos B cells"
81376,"Non-Classical Monocytes"
81377,"Eosinophils"
81378,"unassigned"
81379,"IgD- IgMpos B cells"
81380,"Intermediate Monocytes"
81381,"unassigned"
81382,"mDCs"
81383,"unassigned"
81384,"IgD- IgMpos B cells"
81385,"IgM- IgD- B-cells"
81386,"IgM- IgD- B-cells"
81387,"Classical Monocytes"
81388,"IgM- IgD- B-cells"
81389,"IgD- IgMpos B cells"
81390,"unassigned"
81391,"Macrophages"
81392,"unassigned"
81393,"Non-Classical Monocytes"
81394,"unassigned"
81395,"unassigned"
81396,"Classical Monocytes"
81397,"IgDpos IgMpos B cells"
81398,"Intermediate Monocytes"
81399,"IgDpos IgMpos B cells"
81400,"B-cell Frac A-C (pro-B cells)"
81401,"unassigned"
81402,"Eosinophils"
81403,"IgD- IgMpos B cells"
81404,"unassigned"
81405,"NKT cells"
81406,"HSC"
81407,"Non-Classical Monocytes"
81408,"IgD- IgMpos B cells"
81409,"unassigned"
81410,"Macrophages"
81411,"IgM- IgD- B-cells"
81412,"Non-Classical Monocytes"
81413,"IgD- IgMpos B cells"
81414,"unassigned"
81415,"Macrophages"
81416,"unassigned"
81417,"Classical Monocytes"
81418,"unassigned"
81419,"Non-Classical Monocytes"
81420,"MPP"
81421,"MPP"
81422,"NK cells"
81423,"IgDpos IgMpos B cells"
81424,"unassigned"
81425,"unassigned"
81426,"unassigned"
81427,"IgDpos IgMpos B cells"
81428,"unassigned"
81429,"unassigned"
81430,"IgD- IgMpos B cells"
81431,"IgM- IgD- B-cells"
81432,"unassigned"
81433,"Non-Classical Monocytes"
81434,"IgDpos IgMpos B cells"
81435,"IgD- IgMpos B cells"
81436,"MEP"
81437,"Intermediate Monocytes"
81438,"IgM- IgD- B-cells"
81439,"IgDpos IgMpos B cells"
81440,"unassigned"
81441,"unassigned"
81442,"CD8 T cells"
81443,"unassigned"
81444,"CMP"
81445,"pDCs"
81446,"unassigned"
81447,"Non-Classical Monocytes"
81448,"IgD- IgMpos B cells"
81449,"unassigned"
81450,"unassigned"
81451,"unassigned"
81452,"unassigned"
81453,"unassigned"
81454,"Eosinophils"
81455,"unassigned"
81456,"unassigned"
81457,"IgDpos IgMpos B cells"
81458,"IgD- IgMpos B cells"
81459,"Non-Classical Monocytes"
81460,"pDCs"
81461,"NK cells"
81462,"unassigned"
81463,"unassigned"
81464,"Macrophages"
81465,"Eosinophils"
81466,"unassigned"
81467,"IgM- IgD- B-cells"
81468,"unassigned"
81469,"Non-Classical Monocytes"
81470,"unassigned"
81471,"IgDpos IgMpos B cells"
81472,"unassigned"
81473,"unassigned"
81474,"unassigned"
81475,"unassigned"
81476,"Eosinophils"
81477,"HSC"
81478,"Intermediate Monocytes"
81479,"unassigned"
81480,"Intermediate Monocytes"
81481,"IgDpos IgMpos B cells"
81482,"unassigned"
81483,"Classical Monocytes"
81484,"unassigned"
81485,"CMP"
81486,"NK cells"
81487,"unassigned"
81488,"IgDpos IgMpos B cells"
81489,"unassigned"
81490,"unassigned"
81491,"unassigned"
81492,"unassigned"
81493,"Eosinophils"
81494,"CMP"
81495,"B-cell Frac A-C (pro-B cells)"
81496,"IgM- IgD- B-cells"
81497,"IgDpos IgMpos B cells"
81498,"IgDpos IgMpos B cells"
81499,"CD4 T cells"
81500,"IgD- IgMpos B cells"
81501,"IgDpos IgMpos B cells"
81502,"unassigned"
81503,"IgDpos IgMpos B cells"
81504,"unassigned"
81505,"gd T cells"
81506,"unassigned"
81507,"Intermediate Monocytes"
81508,"IgM- IgD- B-cells"
81509,"IgD- IgMpos B cells"
81510,"Eosinophils"
81511,"unassigned"
81512,"IgDpos IgMpos B cells"
81513,"unassigned"
81514,"CD4 T cells"
81515,"Classical Monocytes"
81516,"Classical Monocytes"
81517,"unassigned"
81518,"unassigned"
81519,"unassigned"
81520,"unassigned"
81521,"IgDpos IgMpos B cells"
81522,"unassigned"
81523,"unassigned"
81524,"unassigned"
81525,"Classical Monocytes"
81526,"IgD- IgMpos B cells"
81527,"unassigned"
81528,"unassigned"
81529,"Intermediate Monocytes"
81530,"IgD- IgMpos B cells"
81531,"unassigned"
81532,"IgM- IgD- B-cells"
81533,"Eosinophils"
81534,"Eosinophils"
81535,"NKT cells"
81536,"IgDpos IgMpos B cells"
81537,"unassigned"
81538,"unassigned"
81539,"IgM- IgD- B-cells"
81540,"unassigned"
81541,"Basophils"
81542,"Non-Classical Monocytes"
81543,"unassigned"
81544,"Macrophages"
81545,"unassigned"
81546,"unassigned"
81547,"unassigned"
81548,"unassigned"
81549,"unassigned"
81550,"unassigned"
81551,"IgM- IgD- B-cells"
81552,"IgDpos IgMpos B cells"
81553,"unassigned"
81554,"unassigned"
81555,"unassigned"
81556,"unassigned"
81557,"unassigned"
81558,"unassigned"
81559,"Classical Monocytes"
81560,"HSC"
81561,"Plasma Cells"
81562,"Eosinophils"
81563,"Eosinophils"
81564,"unassigned"
81565,"IgDpos IgMpos B cells"
81566,"unassigned"
81567,"Eosinophils"
81568,"Classical Monocytes"
81569,"Classical Monocytes"
81570,"CMP"
81571,"unassigned"
81572,"unassigned"
81573,"HSC"
81574,"Intermediate Monocytes"
81575,"unassigned"
81576,"unassigned"
81577,"unassigned"
81578,"IgD- IgMpos B cells"
81579,"Intermediate Monocytes"
81580,"IgD- IgMpos B cells"
81581,"unassigned"
81582,"unassigned"
81583,"unassigned"
81584,"unassigned"
81585,"Macrophages"
81586,"Eosinophils"
81587,"Intermediate Monocytes"
81588,"IgM- IgD- B-cells"
81589,"Eosinophils"
81590,"unassigned"
81591,"Non-Classical Monocytes"
81592,"unassigned"
81593,"unassigned"
81594,"Macrophages"
81595,"IgDpos IgMpos B cells"
81596,"NKT cells"
81597,"unassigned"
81598,"unassigned"
81599,"IgDpos IgMpos B cells"
81600,"unassigned"
81601,"unassigned"
81602,"unassigned"
81603,"unassigned"
81604,"Intermediate Monocytes"
81605,"IgM- IgD- B-cells"
81606,"Eosinophils"
81607,"unassigned"
81608,"HSC"
81609,"unassigned"
81610,"CD4 T cells"
81611,"unassigned"
81612,"NKT cells"
81613,"Intermediate Monocytes"
81614,"unassigned"
81615,"unassigned"
81616,"Intermediate Monocytes"
81617,"NKT cells"
81618,"unassigned"
81619,"Eosinophils"
81620,"unassigned"
81621,"unassigned"
81622,"unassigned"
81623,"unassigned"
81624,"mDCs"
81625,"unassigned"
81626,"IgDpos IgMpos B cells"
81627,"IgD- IgMpos B cells"
81628,"IgDpos IgMpos B cells"
81629,"CD8 T cells"
81630,"unassigned"
81631,"Intermediate Monocytes"
81632,"unassigned"
81633,"IgD- IgMpos B cells"
81634,"IgDpos IgMpos B cells"
81635,"unassigned"
81636,"IgDpos IgMpos B cells"
81637,"Intermediate Monocytes"
81638,"unassigned"
81639,"Classical Monocytes"
81640,"IgDpos IgMpos B cells"
81641,"IgD- IgMpos B cells"
81642,"unassigned"
81643,"Non-Classical Monocytes"
81644,"pDCs"
81645,"unassigned"
81646,"unassigned"
81647,"CD8 T cells"
81648,"unassigned"
81649,"Plasma Cells"
81650,"unassigned"
81651,"Classical Monocytes"
81652,"unassigned"
81653,"Macrophages"
81654,"unassigned"
81655,"unassigned"
81656,"unassigned"
81657,"unassigned"
81658,"Macrophages"
81659,"unassigned"
81660,"Macrophages"
81661,"unassigned"
81662,"NKT cells"
81663,"unassigned"
81664,"unassigned"
81665,"unassigned"
81666,"unassigned"
81667,"Intermediate Monocytes"
